Timestamp(ns),Fx,Fy,Fz,Mx,My,Mz,与前一帧相差ns,与前一帧相差us
12441390200,0.56425184,0.336440086,-0.83518368,0.009446344,0.00520782,0.028893348,,
12442415100,0.564412236,0.33899954,-0.840235829,0.009575598,0.005162457,0.028795162,,
12443355000,0.562929273,0.334420323,-0.837176263,0.0095039,0.005303328,0.028929416,,
12444459900,0.553057075,0.326938599,-0.844057143,0.009372767,0.005471401,0.0289631,,
12445405800,0.561947644,0.32663241,-0.841630816,0.009261565,0.005195129,0.028939635,,
12446368200,0.563542783,0.331041694,-0.835294306,0.009473348,0.005275228,0.02901921,,
12447354100,0.555006385,0.331053913,-0.839053035,0.009494561,0.005407764,0.028888131,,
12448363700,0.571277022,0.329586804,-0.841974378,0.00945567,0.005039818,0.028913891,,
12449361600,0.571909547,0.334237188,-0.838133454,0.009530228,0.00522823,0.028925773,,
12450370100,0.563370883,0.333040535,-0.835625648,0.009392453,0.005314661,0.02884089,,
12451361100,0.556086719,0.331723362,-0.836839259,0.009435548,0.005407708,0.028786171,,
12452455900,0.562071741,0.340130866,-0.833970904,0.009630807,0.005200915,0.028897936,,
12453433400,0.566059411,0.328069568,-0.837174118,0.009269503,0.005210439,0.028984886,,
12454410700,0.556067705,0.334854394,-0.836102247,0.009359895,0.005363744,0.028954662,,
12455426700,0.563000739,0.326969594,-0.834594667,0.009264169,0.005300174,0.028949764,,
12456407000,0.566351473,0.323880702,-0.835546196,0.009366376,0.005209615,0.029042259,,
12457426600,0.554620206,0.32784602,-0.837001622,0.009450491,0.005391964,0.028848823,,
12458353700,0.564456403,0.338234574,-0.833086669,0.009647437,0.005208057,0.028836504,,
12459458100,0.564339936,0.33253628,-0.838596165,0.009556383,0.00519924,0.028847685,,
12460371900,0.558084369,0.336398512,-0.841969252,0.009595304,0.005348312,0.028881082,,
12461369900,0.560867786,0.342322946,-0.839906394,0.009735437,0.005229942,0.028842257,,
12462348500,0.566373825,0.334381819,-0.837895989,0.009440702,0.005296851,0.028800644,,
12463346800,0.561221063,0.329551041,-0.836368799,0.009420954,0.005271873,0.028902484,,
12464405200,0.565744877,0.332814336,-0.838999748,0.009500235,0.005220504,0.028687365,,
12465397100,0.560380816,0.33457908,-0.839478552,0.009607746,0.005342758,0.028896909,,
12466417000,0.560010076,0.3403292,-0.8389166,0.009669078,0.005234613,0.028929811,,
12467386200,0.557685673,0.331850976,-0.841738284,0.009554515,0.005328336,0.028888121,,
12468397900,0.568532884,0.33413291,-0.839103162,0.00963839,0.005126479,0.028886382,,
12469378700,0.565250874,0.331892878,-0.839142323,0.009460235,0.005154999,0.02893156,,
12470331700,0.565988004,0.336326957,-0.838589787,0.009613868,0.005148911,0.028990325,,
12471235300,0.563884616,0.332624823,-0.838676572,0.009503894,0.005196951,0.028975487,,
12472244500,0.5695135,0.331816226,-0.838913381,0.009452445,0.00508558,0.028929479,,
12473316900,0.570585728,0.336358786,-0.8385759,0.00961116,0.005156052,0.028943842,,
12474324300,0.558665633,0.327274084,-0.838673949,0.009342046,0.005241037,0.028896235,,
12475296800,0.560009062,0.332410693,-0.836600602,0.009470395,0.005227067,0.028741172,,
12476308300,0.563876808,0.331893682,-0.840238273,0.009559649,0.005256005,0.028938606,,
12477341100,0.574217141,0.330765516,-0.837618709,0.009454303,0.005043883,0.028928619,,
12478332800,0.564249516,0.328743547,-0.835686982,0.009389011,0.00522332,0.029076656,,
12479270100,0.555609822,0.341941565,-0.833922386,0.009658968,0.005442926,0.028904434,,
12480293600,0.563563824,0.334043294,-0.841677547,0.009561689,0.00530285,0.028850883,,
12481285900,0.556412756,0.327530921,-0.84183085,0.009478679,0.005275377,0.028986428,,
12482295500,0.562571943,0.34158361,-0.838693559,0.009631864,0.005328661,0.028905446,,
12483225700,0.552412987,0.339344174,-0.839933217,0.009629137,0.005543845,0.028891791,,
12484256300,0.560352564,0.329441011,-0.836048365,0.009446354,0.005395011,0.029012153,,
12485251600,0.565941811,0.340263277,-0.835550308,0.009662033,0.005197354,0.028891161,,
12486251600,0.568408489,0.347348005,-0.836557925,0.009793036,0.005229875,0.028985482,,
12487245100,0.563373506,0.338486195,-0.838460684,0.009594582,0.005315804,0.028979957,,
12488267000,0.5677616,0.335329115,-0.841893375,0.009593253,0.005228272,0.028856575,,
12489226300,0.561072052,0.344024569,-0.839208364,0.009697122,0.005358662,0.028927227,,
12490227500,0.557805479,0.336418033,-0.839639604,0.009586061,0.005243027,0.028783958,,
12491211800,0.558491349,0.326472253,-0.837961376,0.009402937,0.005298369,0.02888426,,
12492216800,0.555431962,0.330395281,-0.841738462,0.009439235,0.005379166,0.028928827,,
12493177600,0.559960127,0.332294732,-0.841796994,0.009383745,0.00521988,0.028871385,,
12494234600,0.56720686,0.334533572,-0.840747178,0.009527227,0.005141967,0.028932746,,
12495209800,0.564529836,0.335016996,-0.841332972,0.009624883,0.005134847,0.029041674,,
12496214600,0.565938354,0.335008681,-0.840573132,0.009556662,0.005162571,0.028900137,,
12497231200,0.564894259,0.339699686,-0.840570807,0.009730783,0.005204172,0.028983828,,
12498226700,0.568163931,0.334894478,-0.840992093,0.009522581,0.005152531,0.028907163,,
12499212000,0.571000516,0.33150816,-0.837261796,0.009525085,0.005100765,0.028982805,,
12500231200,0.579360127,0.32620281,-0.833123326,0.009444369,0.004922342,0.029047495,,
12501203200,0.564432204,0.338104308,-0.838788927,0.009552463,0.005299425,0.028951963,,
12502215600,0.560413659,0.325612962,-0.835981488,0.009425847,0.005397505,0.028936455,,
12503226300,0.566082239,0.329930305,-0.830806851,0.009482718,0.005306349,0.028864155,,
12504203400,0.562015772,0.331602454,-0.839549124,0.009565271,0.005432522,0.029016251,,
12505213200,0.5578174,0.335553288,-0.839531779,0.009531576,0.005352873,0.028995464,,
12506169400,0.554365516,0.327838391,-0.837657213,0.009451007,0.005497824,0.028823283,,
12507181200,0.565600395,0.334088236,-0.833464622,0.009644345,0.005303831,0.028793382,,
12508171500,0.564231157,0.338273615,-0.841603637,0.009618586,0.005348626,0.028988993,,
12509237300,0.565237164,0.330454737,-0.839266598,0.009479905,0.005267568,0.028833849,,
12510281600,0.565836787,0.336962163,-0.837147772,0.009599463,0.005143556,0.028954413,,
12511165100,0.562188327,0.3389557,-0.839246392,0.0095351,0.00517121,0.029060235,,
12512296100,0.556016088,0.336732626,-0.835559726,0.009438537,0.005280144,0.029038463,,
12513144200,0.564110994,0.334006548,-0.83289814,0.009468817,0.005178886,0.028832749,,
12514124000,0.570596755,0.339713067,-0.835039616,0.009527747,0.005028295,0.028943134,,
12515162400,0.573496819,0.329403639,-0.837411404,0.009399809,0.005077571,0.029027808,,
12516259500,0.560446262,0.325077713,-0.841642797,0.009366097,0.00528301,0.029010098,,
12517142700,0.564428747,0.324530721,-0.842108607,0.009270987,0.005254535,0.02887933,,
12518153800,0.562280476,0.333727211,-0.841619551,0.009390885,0.005303648,0.028888837,,
12519140600,0.567223489,0.345566124,-0.839592159,0.009703658,0.005233988,0.028980734,,
12520200800,0.563188136,0.345346391,-0.839869022,0.009768648,0.005252352,0.028892409,,
12521166200,0.559927106,0.317981124,-0.836420298,0.009328292,0.005255341,0.028975742,,
12522219100,0.556393027,0.324052572,-0.83552438,0.009328614,0.005302164,0.028967991,,
12523212700,0.557352781,0.326990157,-0.833662987,0.009368104,0.005304899,0.028933344,,
12524178200,0.562514603,0.327256441,-0.842399895,0.009402617,0.005312981,0.028865006,,
12525203500,0.560708582,0.339081824,-0.838676393,0.009610829,0.005383172,0.02905901,,
12526170600,0.569864929,0.334389836,-0.841509581,0.009455866,0.00520256,0.028989447,,
12527195800,0.566035628,0.33118552,-0.838537455,0.009453573,0.005113105,0.028986894,,
12528168300,0.564783931,0.339514971,-0.840062439,0.009629227,0.005223759,0.028780341,,
12529148200,0.556808531,0.33903116,-0.835226119,0.009640242,0.005292149,0.028817773,,
12530149100,0.558083713,0.33400172,-0.836059213,0.009545043,0.00539183,0.028915022,,
12531149000,0.549472809,0.333064914,-0.83540082,0.009485204,0.005490677,0.028796794,,
12532251300,0.557943344,0.327384353,-0.838675797,0.009233085,0.005287647,0.028951654,,
12533187500,0.559931695,0.326166511,-0.838326275,0.009306319,0.005274334,0.028905395,,
12534241900,0.566236496,0.325172931,-0.83962214,0.009365163,0.005124982,0.028835017,,
12535211300,0.567480803,0.321585357,-0.83853066,0.009255123,0.005161173,0.028829914,,
12536119100,0.561940372,0.329980522,-0.843084335,0.009382388,0.00523035,0.028823378,,
12537245600,0.556291461,0.331241548,-0.839087844,0.009545843,0.005296566,0.028784424,,
12538242000,0.557557821,0.335359484,-0.838784575,0.009633161,0.005339604,0.02880225,,
12539241400,0.561704874,0.342938155,-0.838101149,0.009682285,0.005195604,0.028902035,,
12540241200,0.567771733,0.337908119,-0.835368633,0.00955652,0.005139743,0.028839044,,
12541239000,0.563841105,0.333869964,-0.836267173,0.009436917,0.005157599,0.028894978,,
12542238000,0.55077213,0.337268561,-0.842124343,0.009604645,0.005429382,0.028879924,,
12543211300,0.559519708,0.323311687,-0.838759363,0.009501499,0.00529009,0.028882718,,
12544237800,0.564217865,0.321842939,-0.843935311,0.009354433,0.005263788,0.028863188,,
12545132800,0.565435827,0.328784853,-0.839177072,0.009435401,0.005211346,0.028945483,,
12546246000,0.556560338,0.334852815,-0.838249385,0.009609336,0.00541518,0.028964505,,
12547133000,0.549880087,0.338059336,-0.838435054,0.009612085,0.00551253,0.028850727,,
12548096800,0.555923879,0.333987355,-0.836339116,0.009428901,0.005313274,0.028888931,,
12549108800,0.56548351,0.335553557,-0.838177383,0.009506122,0.005229126,0.028879473,,
12550283300,0.560299098,0.338674009,-0.838632464,0.009597243,0.005291507,0.028847191,,
12551145400,0.564248204,0.339541823,-0.838462353,0.009485252,0.005289048,0.028899729,,
12552179700,0.566752672,0.344323009,-0.83701539,0.009632971,0.005181462,0.02892928,,
12553168800,0.571753383,0.33003962,-0.837850511,0.009401107,0.005088484,0.028724657,,
12554129500,0.573221505,0.32458812,-0.841023505,0.009353432,0.005089967,0.028864807,,
12555128600,0.573727131,0.317644447,-0.835282028,0.009210236,0.005027974,0.028985897,,
12556127500,0.570302069,0.332366049,-0.838664055,0.009421621,0.004996437,0.028822111,,
12557127500,0.567636371,0.330868006,-0.843641937,0.009423636,0.005020971,0.028877985,,
12558110100,0.559905708,0.338720292,-0.841712952,0.009628912,0.005255073,0.028912682,,
12559109700,0.567841172,0.340837121,-0.839503706,0.009609669,0.00517731,0.028870817,,
12560114400,0.564774334,0.326456487,-0.836785913,0.009337081,0.0051763,0.028922034,,
12561123200,0.565980554,0.320332855,-0.840152323,0.009244689,0.005082127,0.028843902,,
12562130100,0.566319883,0.338942379,-0.835863829,0.009624858,0.005130302,0.028867794,,
12563201600,0.567924142,0.326906145,-0.839802623,0.009442256,0.005198856,0.028747015,,
12564134700,0.560687363,0.325505346,-0.842358887,0.009452763,0.005333735,0.028830843,,
12565054300,0.564539135,0.334543556,-0.842207968,0.009650715,0.005333467,0.028942879,,
12566152400,0.557916045,0.334396243,-0.838676691,0.009467995,0.005207134,0.028910967,,
12567138300,0.55842495,0.329004496,-0.831122398,0.009452073,0.005317335,0.028897991,,
12568106500,0.563795805,0.331485182,-0.837382734,0.009506118,0.005220273,0.02886777,,
12569133900,0.558344662,0.333460093,-0.837682068,0.009424806,0.005342708,0.028900372,,
12570137200,0.556566656,0.341883868,-0.839165747,0.009739211,0.005288613,0.02882093,,
12571135800,0.558144629,0.339407027,-0.835959077,0.009631802,0.00535036,0.028822985,,
12572193400,0.576996088,0.336747706,-0.835782707,0.009568343,0.005050436,0.028832112,,
12573124700,0.568301022,0.33359611,-0.839087605,0.00956727,0.00513627,0.028977318,,
12574200800,0.562588453,0.336443901,-0.837010503,0.009639115,0.005290043,0.028867979,,
12575168500,0.565013766,0.326242208,-0.836323857,0.009489731,0.005240449,0.028906619,,
12576149400,0.56710279,0.326688856,-0.836490273,0.009425392,0.005174985,0.028928967,,
12577161000,0.56631273,0.329789162,-0.836570382,0.009457633,0.005188234,0.028914858,,
12579460400,0.564219415,0.332943529,-0.832985461,0.009459196,0.005205294,0.028886162,,
12579497300,0.56187439,0.340599418,-0.831995368,0.009676568,0.005259685,0.029009854,,
12580032400,0.556157231,0.344477981,-0.834010184,0.009774482,0.005333482,0.028955651,,
12581075300,0.560519874,0.33075127,-0.841577649,0.009410331,0.005371092,0.028860321,,
12582056000,0.561927736,0.326868802,-0.84014076,0.009366873,0.005323527,0.0287687,,
12583066400,0.552436829,0.331653446,-0.84033972,0.009500426,0.005450875,0.028853292,,
12584035000,0.561214507,0.338435739,-0.840427577,0.009598671,0.005178427,0.028933227,,
12585014000,0.566705585,0.331587106,-0.837850034,0.009555067,0.005171737,0.028827012,,
12586055000,0.561158538,0.329403579,-0.83755815,0.009341038,0.005244357,0.028964456,,
12587035600,0.560954452,0.341308832,-0.837871134,0.009631489,0.005310729,0.028925765,,
12588031100,0.56576252,0.335436642,-0.836203814,0.009479434,0.005237284,0.028802328,,
12589008400,0.574437559,0.33574304,-0.840105057,0.009531595,0.005096742,0.02876425,,
12590037300,0.573260605,0.3325212,-0.837487161,0.009552725,0.004993947,0.028908961,,
12591084600,0.571920335,0.337077379,-0.838600218,0.009583873,0.005075061,0.028973404,,
12592093500,0.565328121,0.330343366,-0.837807477,0.00942417,0.005231723,0.028812533,,
12593040200,0.559655786,0.331092805,-0.836228788,0.009472989,0.005408169,0.028880354,,
12594039000,0.575005591,0.34469837,-0.83907938,0.009699796,0.005016939,0.028882898,,
12595086700,0.558937788,0.330945611,-0.838840425,0.00944809,0.005139568,0.028787626,,
12596094300,0.560425282,0.332893223,-0.835585773,0.009601406,0.005206803,0.028771676,,
12597068900,0.56353873,0.33264181,-0.840012491,0.009516477,0.005258216,0.028851205,,
12597972200,0.56025207,0.335440785,-0.837764084,0.009461676,0.00526185,0.028933883,,
12599196900,0.553416312,0.33777827,-0.834541202,0.009529299,0.00519321,0.028719353,,
12599996900,0.565110087,0.340321124,-0.841584027,0.00958522,0.005270735,0.028688068,,
12601049400,0.572454035,0.329877138,-0.836614847,0.009457398,0.005081084,0.028922383,,
12602041400,0.571633577,0.334997714,-0.839961529,0.009613476,0.00511343,0.028879931,,
12603012700,0.562005639,0.334947616,-0.834915876,0.009526142,0.005318432,0.028941996,,
12604054600,0.566402733,0.324266613,-0.833987892,0.009395936,0.00519716,0.028757226,,
12605024100,0.551941156,0.331779242,-0.838030756,0.009395733,0.005448032,0.028743686,,
12606041600,0.565020323,0.334875226,-0.839365363,0.009580366,0.005179418,0.028963838,,
12607024300,0.556915879,0.333836108,-0.837567866,0.00947896,0.005405064,0.028859617,,
12608019700,0.56282872,0.331369162,-0.837345779,0.009418204,0.005302565,0.028913278,,
12609028300,0.563540578,0.334415823,-0.83450222,0.009459037,0.005279255,0.028975563,,
12609988000,0.552512884,0.332787752,-0.834196925,0.009432579,0.005407949,0.028855314,,
12610932000,0.558865845,0.33311972,-0.837788343,0.009558403,0.005283556,0.028734688,,
12612076400,0.566914797,0.341654569,-0.844249725,0.0096676,0.005161946,0.028868295,,
12613071500,0.570213377,0.329784155,-0.836850762,0.009369673,0.005080557,0.029009989,,
12613970000,0.570137382,0.337513268,-0.83788836,0.009586016,0.00511683,0.029035321,,
12615043700,0.563287854,0.335968256,-0.838757455,0.009535556,0.005232315,0.029002313,,
12616054900,0.562086821,0.336438388,-0.838197649,0.009566822,0.005290014,0.029026495,,
12616951300,0.56812638,0.329949796,-0.840143681,0.009458371,0.005292246,0.029063899,,
12617931700,0.561162829,0.329888761,-0.84111768,0.009467074,0.005343743,0.028964546,,
12618932000,0.560084641,0.332921028,-0.836709559,0.009536122,0.005206457,0.029049667,,
12619992800,0.55434978,0.332774669,-0.832996428,0.009452547,0.005487944,0.028872674,,
12620984100,0.557797372,0.324869484,-0.838055313,0.009450408,0.005340336,0.028934993,,
12621907400,0.561426699,0.332522899,-0.836808622,0.00949362,0.005272116,0.02905488,,
12622965700,0.564363658,0.341140538,-0.837435186,0.009652458,0.005131592,0.028878899,,
12623926500,0.573664427,0.335487545,-0.841096163,0.009577909,0.004948069,0.028726395,,
12624984600,0.561528802,0.32943964,-0.836366057,0.009428161,0.005248622,0.028868081,,
12626020200,0.563196957,0.327758342,-0.839223921,0.009474944,0.005218801,0.029012874,,
12627054900,0.559814215,0.333477974,-0.839384556,0.009434556,0.005294847,0.029067457,,
12628047000,0.555415154,0.328944504,-0.840511143,0.009346476,0.005331145,0.028877426,,
12628990800,0.553480506,0.328597724,-0.836637914,0.009421663,0.005430009,0.028803766,,
12629982600,0.558620453,0.334171444,-0.841115594,0.009616028,0.005313703,0.028941507,,
12632007000,0.563018084,0.32523182,-0.834203422,0.009328659,0.005238708,0.028804939,,
12632973800,0.558596253,0.331370294,-0.838104725,0.009458498,0.005282302,0.02877862,,
12633957000,0.557096303,0.347023547,-0.836556256,0.009763638,0.005383539,0.028880954,,
12634973400,0.550816774,0.324134231,-0.838475227,0.009444335,0.005448412,0.02868204,,
12635980100,0.554675043,0.336356133,-0.833425343,0.009525564,0.005421996,0.029028151,,
12636967300,0.558372974,0.327898234,-0.838079989,0.00940936,0.005377328,0.02893563,,
12638006400,0.57191962,0.331524521,-0.8399809,0.009472895,0.005120777,0.028857594,,
12639005100,0.561364889,0.340118229,-0.844513893,0.009604954,0.005267344,0.028966,,
12640046600,0.55939728,0.3326042,-0.840524614,0.009407205,0.005362026,0.02890889,,
12641012500,0.54722476,0.335780948,-0.83985126,0.00947977,0.005627702,0.028849106,,
12641855500,0.563799918,0.342165828,-0.839290679,0.009624793,0.005337033,0.028765222,,
12642894100,0.55717212,0.338126987,-0.836819649,0.00952932,0.005353281,0.028823052,,
12643862000,0.5611251,0.348055273,-0.835798919,0.009715069,0.005246656,0.028789876,,
12644826200,0.561320186,0.344688922,-0.833818257,0.009596463,0.005240926,0.0289148,,
12645840500,0.563203156,0.331942797,-0.835987031,0.009426527,0.005305562,0.028986612,,
12646842700,0.55366677,0.331541389,-0.839922249,0.009384945,0.005381523,0.028879298,,
12647864900,0.557504416,0.325324625,-0.837123275,0.009339959,0.00533717,0.029032964,,
12648862200,0.556797802,0.333245546,-0.837578654,0.009449701,0.005284563,0.028909059,,
12649861400,0.557700515,0.334931612,-0.835837007,0.009554002,0.005416823,0.028873568,,
12650827600,0.556106567,0.327747881,-0.83714962,0.009467145,0.005392925,0.028770924,,
12651868000,0.563646853,0.314888477,-0.838762164,0.009233341,0.005263178,0.028844222,,
12652894700,0.574389219,0.320280135,-0.833874345,0.009304925,0.005088551,0.028917303,,
12653875900,0.559896052,0.329106241,-0.838849366,0.009394028,0.005326027,0.028880797,,
12654879800,0.555764437,0.330381125,-0.840828359,0.009459511,0.005417417,0.028927153,,
12655922300,0.565619648,0.324384153,-0.841474116,0.009358546,0.005225187,0.028861668,,
12656894800,0.564545214,0.330116898,-0.836578965,0.009247553,0.005228196,0.02891274,,
12657911200,0.574225903,0.335851431,-0.836448789,0.009492155,0.00504432,0.02892711,,
12658922100,0.556330502,0.333781153,-0.838892817,0.009564014,0.005315133,0.028983232,,
12659906700,0.563073516,0.325904429,-0.836143196,0.009331979,0.005289778,0.02887883,,
12660875300,0.565421104,0.328414589,-0.840649188,0.009455788,0.005115294,0.028974198,,
12661898500,0.568879128,0.340019107,-0.83632493,0.009674025,0.005100581,0.028980618,,
12662888600,0.563876212,0.335691392,-0.834886312,0.009515921,0.005219397,0.028974697,,
12663881700,0.576853395,0.324970335,-0.834758997,0.00941202,0.005062012,0.028971437,,
12664848000,0.567783058,0.331031799,-0.839876652,0.009514549,0.005238692,0.028881492,,
12665852800,0.561353445,0.324965537,-0.839802444,0.009418061,0.005290357,0.029036319,,
12666847500,0.552423954,0.315269977,-0.838899255,0.009074935,0.005457131,0.028844841,,
12667858600,0.558754146,0.319370985,-0.841213703,0.009208915,0.005432281,0.02889704,,
12668853200,0.565077186,0.338646173,-0.842793226,0.009488496,0.005221289,0.028848697,,
12669867100,0.564192772,0.337208301,-0.841727078,0.009515504,0.005237276,0.028862944,,
12670809300,0.559665263,0.325039983,-0.834953785,0.009378118,0.005301629,0.02884656,,
12671841600,0.569408894,0.328183115,-0.844654202,0.00931595,0.005213209,0.02897438,,
12672906600,0.557599127,0.333152145,-0.845722258,0.009440564,0.005420845,0.02890892,,
12673862400,0.556620538,0.329033315,-0.844610929,0.009472965,0.005363259,0.029011469,,
12674814600,0.55084455,0.329638839,-0.842094004,0.009516842,0.005440919,0.02905984,,
12675864900,0.557613611,0.33844918,-0.836993814,0.009572375,0.005275771,0.028862095,,
12676814700,0.566779971,0.334272087,-0.838082194,0.009427886,0.005315482,0.02886476,,
12677808000,0.564606607,0.334777296,-0.835202456,0.009448617,0.005429258,0.029024664,,
12678794200,0.564861,0.331536889,-0.839545369,0.009463778,0.005227059,0.028922252,,
12679810600,0.554381609,0.331357539,-0.834222555,0.00950024,0.005398887,0.028898872,,
12680840000,0.561285138,0.329732537,-0.838605642,0.009416334,0.005337238,0.028911596,,
12681806600,0.571253777,0.337898493,-0.839694738,0.009576252,0.005138482,0.028901443,,
12682830800,0.571974039,0.32537362,-0.840035498,0.009271915,0.005176542,0.028857648,,
12683802400,0.549275279,0.334870458,-0.833800614,0.009443644,0.00542871,0.028824231,,
12684816100,0.553538263,0.331691474,-0.840079367,0.00942553,0.005366617,0.028784648,,
12685766600,0.556872606,0.326207787,-0.843875706,0.009314938,0.005428646,0.02897336,,
12686806200,0.550095797,0.330325484,-0.835671127,0.009393149,0.005454972,0.029065359,,
12687808400,0.554989934,0.340125471,-0.834223628,0.009693705,0.005351956,0.028976653,,
12688818000,0.564569771,0.338051558,-0.836993933,0.009663666,0.005212856,0.028893821,,
12689802000,0.562407374,0.334261179,-0.837103248,0.009609216,0.005296329,0.028781129,,
12690805300,0.560585976,0.329440743,-0.835272253,0.009380798,0.005321448,0.028868938,,
12691787900,0.552800536,0.328747511,-0.836380959,0.00938995,0.005536563,0.028745206,,
12692934100,0.557371855,0.331226587,-0.835227549,0.009386111,0.00529338,0.029014854,,
12693842600,0.56276685,0.337713629,-0.840880036,0.009593287,0.005264738,0.028841764,,
12694738600,0.557117045,0.334536344,-0.838591933,0.009446689,0.005419792,0.028830199,,
12695728500,0.563665926,0.340015918,-0.843782246,0.00953089,0.005263826,0.028890835,,
12696838800,0.557310462,0.33225143,-0.8409881,0.009443148,0.005383616,0.028789068,,
12697744700,0.553399861,0.330361694,-0.83249867,0.009437149,0.005466931,0.028843766,,
12698728800,0.552248359,0.334558457,-0.834179699,0.009438274,0.005523453,0.02892139,,
12699741800,0.560254633,0.337240785,-0.841675401,0.009503634,0.005331818,0.028811451,,
12700722000,0.566773593,0.336984366,-0.836062133,0.009562571,0.005310784,0.028991394,,
12701736400,0.549938142,0.328015447,-0.839065015,0.009419251,0.005664188,0.028837986,,
12702836400,0.551521599,0.34076634,-0.836160302,0.009636151,0.005481898,0.028928759,,
12703762900,0.561739028,0.338253409,-0.835252583,0.009548475,0.005313258,0.028763335,,
12704693800,0.564887762,0.328922391,-0.83589977,0.009380681,0.00512186,0.028721152,,
12705748700,0.56732744,0.337672621,-0.836574554,0.00951302,0.005192213,0.028934076,,
12706746200,0.569282115,0.335344672,-0.834396899,0.009563879,0.005117094,0.029032022,,
12707744100,0.569104075,0.324767649,-0.833043814,0.009346456,0.005051856,0.029007632,,
12708744500,0.563822806,0.327499986,-0.833121717,0.009428437,0.005186587,0.02900495,,
12709740400,0.579770446,0.323168635,-0.836458325,0.009298764,0.005028505,0.028979197,,
12710800200,0.569626868,0.329815507,-0.83977288,0.009347266,0.005071102,0.028824477,,
12711785300,0.563333452,0.333001822,-0.838011682,0.009457947,0.005203238,0.028916001,,
12712922500,0.551639378,0.341481954,-0.840406239,0.009598327,0.005463475,0.028970931,,
12713741400,0.556135952,0.334301353,-0.836653709,0.009518582,0.00530568,0.028723825,,
12714734300,0.562886238,0.327666938,-0.838113368,0.009437677,0.005206164,0.028973371,,
12715758400,0.564690709,0.327982545,-0.843141496,0.009440915,0.005265173,0.029011125,,
12716743700,0.553247511,0.332845539,-0.841282487,0.009443059,0.005375455,0.028925667,,
12717707900,0.546557009,0.330161095,-0.840101063,0.009363024,0.00554159,0.029067582,,
12718770200,0.550502002,0.332044125,-0.838362217,0.009402089,0.005431423,0.02884154,,
12719732800,0.564572334,0.337976396,-0.843897343,0.009493752,0.005183483,0.028824195,,
12720804600,0.564492106,0.325936168,-0.839159906,0.009335253,0.005216379,0.028924156,,
12721813400,0.564732134,0.319924086,-0.836334109,0.009200533,0.005186309,0.029037826,,
12722819400,0.57319051,0.331394374,-0.839128196,0.009463812,0.004986416,0.028813317,,
12723722300,0.561311424,0.333087176,-0.831817269,0.009467389,0.005283083,0.028821277,,
12724701100,0.563759446,0.318060279,-0.838561714,0.009137439,0.005355368,0.028809763,,
12725792700,0.578781486,0.33560726,-0.837120593,0.009603477,0.004878606,0.028925452,,
12726759900,0.565818846,0.338070869,-0.836287975,0.00957251,0.005122852,0.028888548,,
12727787800,0.567131102,0.337147444,-0.839820504,0.009590134,0.005180043,0.02885659,,
12728805200,0.55433768,0.32931751,-0.836758792,0.009440368,0.005512593,0.02877081,,
12729685000,0.55038166,0.323994994,-0.83760947,0.009200901,0.005406783,0.028872309,,
12730647700,0.568769097,0.343093008,-0.834782302,0.009659133,0.00514676,0.028814064,,
12731687700,0.55695349,0.335609347,-0.836356521,0.009508577,0.005295765,0.028806064,,
12732801100,0.567674875,0.322028399,-0.841938198,0.009250103,0.005219488,0.028748885,,
12733685100,0.564382613,0.326820254,-0.8313784,0.009301273,0.005245741,0.029024381,,
12734687100,0.553289831,0.327596635,-0.836099863,0.009396333,0.005414223,0.028767519,,
12735702900,0.572718978,0.343069285,-0.838046849,0.009696625,0.005175421,0.028905664,,
12736654800,0.57029599,0.338409603,-0.838329196,0.009533768,0.005103132,0.028986445,,
12737652900,0.56747961,0.336346924,-0.840713799,0.009513968,0.005297294,0.028782988,,
12738648700,0.5673787,0.329561889,-0.836484253,0.009476239,0.005238384,0.028873572,,
12739687600,0.568197548,0.333357245,-0.839936554,0.009425555,0.005077186,0.028972881,,
12740663900,0.553858638,0.329120666,-0.840928435,0.009491615,0.005528188,0.029107235,,
12741654300,0.554187894,0.331898034,-0.836390913,0.009472193,0.005416888,0.0290087,,
12742823700,0.547143161,0.340625167,-0.841572344,0.009631976,0.005516157,0.028755724,,
12743661900,0.560093403,0.326390505,-0.838471234,0.009288749,0.005276448,0.028908452,,
12744714300,0.567975581,0.335220933,-0.839015126,0.009568521,0.005108902,0.028839922,,
12745625700,0.569122195,0.344235599,-0.839511216,0.009661398,0.005137383,0.02890805,,
12746614200,0.557989001,0.334909797,-0.835631132,0.009536799,0.005334506,0.028811172,,
12747655600,0.566088021,0.335114807,-0.839270294,0.009489936,0.005159237,0.028851587,,
12748707300,0.560012281,0.336931407,-0.835265636,0.009504455,0.005254587,0.028915489,,
12749644300,0.555863917,0.332734466,-0.837942123,0.009478511,0.005275341,0.029097594,,
12750624600,0.567606747,0.328467309,-0.832447052,0.009360445,0.005166131,0.028837303,,
12751646200,0.561259866,0.332336336,-0.834510803,0.009529052,0.005332475,0.02899636,,
12752858400,0.566545904,0.334721506,-0.83773905,0.009562114,0.00510434,0.029012579,,
12753664000,0.563592732,0.334990889,-0.83632946,0.009492659,0.00514271,0.028853033,,
12754603700,0.574589849,0.324549794,-0.839680552,0.009377463,0.005079847,0.028720124,,
12755629500,0.563766658,0.324429601,-0.837406397,0.00940847,0.005209042,0.028994244,,
12756638500,0.561642706,0.333743334,-0.835055351,0.009514227,0.005291633,0.028879069,,
12757601800,0.561049461,0.333761871,-0.837462962,0.009441586,0.005320315,0.028993178,,
