MIC1,MIC2,MIC3,MIC4,MIC5,MIC6,MIC7
627,667,654,635,637,673,678
626,667,655,635,637,674,678
627,668,656,635,638,674,679
625,667,652,633,636,671,677
627,668,656,635,638,674,679
626,667,654,634,637,672,678
627,667,654,634,637,673,678
627,668,654,635,638,674,679
626,667,654,634,637,673,678
627,667,654,635,637,674,678
627,667,655,635,637,673,678
627,667,654,635,637,672,678
627,668,655,635,637,674,679
627,669,655,635,638,674,679
628,668,655,635,638,675,679
627,668,656,616,638,656,679
627,667,654,634,637,673,678
628,669,656,635,640,674,680
627,669,656,634,638,673,678
627,669,656,635,638,674,679
627,668,655,635,637,673,679
627,669,656,635,639,674,679
633,675,659,635,636,675,680
626,667,654,634,637,672,677
627,668,654,634,637,673,679
626,667,653,633,637,672,677
625,667,654,633,636,672,678
626,668,653,635,637,674,678
626,668,654,633,637,673,678
626,668,653,634,636,673,678
627,667,654,635,637,674,678
626,667,654,634,637,673,678
625,667,653,633,637,673,677
626,667,653,634,636,673,678
627,668,654,634,638,673,679
626,667,654,634,637,673,678
627,668,655,634,637,674,678
627,669,655,635,638,674,679
627,668,654,636,638,674,679
627,668,654,635,637,674,679
627,668,655,635,637,673,678
626,668,654,634,637,673,678
628,668,655,635,638,674,679
627,669,655,636,638,674,679
624,666,652,634,635,672,671
626,667,654,634,636,673,678
627,667,654,634,637,673,678
627,668,654,634,637,674,678
626,667,654,634,636,673,678
626,667,653,634,637,673,678
627,668,655,634,638,673,678
626,667,654,634,637,674,678
627,668,654,634,638,673,678
626,667,655,634,636,673,678
627,668,655,635,637,674,679
626,667,654,634,637,673,678
627,667,656,635,638,674,678
627,668,655,635,638,674,679
627,667,655,635,638,674,680
628,670,655,635,639,674,679
628,668,655,635,638,673,679
627,668,655,634,637,674,678
627,668,654,634,637,673,678
627,668,654,634,638,673,678
628,668,655,633,638,672,679
628,667,655,634,637,673,678
627,668,654,634,638,672,679
671,702,704,635,716,673,741
626,666,654,633,636,672,678
627,668,654,633,638,674,679
616,658,644,628,628,667,668
628,669,656,635,638,675,680
631,672,658,638,642,678,683
626,667,653,634,636,673,678
627,669,656,635,638,674,680
625,667,653,634,637,673,677
626,667,653,634,637,673,678
627,667,653,634,637,674,679
