Channel_0,Channel_1,Channel_2,Channel_3
100.601868,101.092522,101.020088,101.065994
100.601219,101.091850,101.018967,101.065727
100.600250,101.092186,101.018921,101.065147
100.600571,101.092186,101.018112,101.065567
100.599602,101.093033,101.018082,101.065979
100.600754,101.092361,101.017586,101.066521
100.600105,101.092361,101.017075,101.066261
100.600281,101.092361,101.018021,101.065994
100.599960,101.092361,101.017822,101.066399
100.599312,101.092026,101.017975,101.066849
100.598991,101.091354,101.018730,101.066711
100.598663,101.092026,101.018410,101.065773
100.598343,101.092026,101.018997,101.065163
100.599136,101.091690,101.018631,101.065369
100.599632,101.091690,101.019112,101.065445
100.599632,101.091354,101.018417,101.064835
100.599960,101.091522,101.018860,101.064232
100.598991,101.091858,101.018532,101.064232
100.599495,101.091690,101.018646,101.064781
100.599167,101.092361,101.018280,101.064880
100.599342,101.093193,101.018112,101.065430
100.598694,101.093033,101.018234,101.064682
100.599022,101.093361,101.017265,101.065231
100.598694,101.092697,101.017380,101.065315
100.598694,101.093361,101.017502,101.064705
100.598373,101.093033,101.017326,101.064102
100.598373,101.093361,101.017441,101.065117
100.598557,101.093033,101.016922,101.064537
100.598221,101.093697,101.017044,101.064621
100.599380,101.093361,101.016556,101.065155
100.599380,101.094032,101.016350,101.064896
100.599052,101.094368,101.016182,101.064964
100.599884,101.094368,101.015503,101.065506
100.599884,101.093864,101.014977,101.066055
100.599884,101.093864,101.015121,101.065453
100.599884,101.094704,101.014923,101.065659
100.599556,101.094032,101.014427,101.064743
100.599884,101.094032,101.014870,101.063927
100.599884,101.094032,101.014542,101.064812
100.601028,101.094368,101.014336,101.064545
100.599556,101.094368,101.015289,101.063744
100.598907,101.094704,101.014450,101.064285
100.598587,101.102402,101.013954,101.063675
100.598907,101.179977,101.014236,101.063889
100.598907,101.324905,101.014061,101.063416
100.599731,101.481407,101.014374,101.062805
100.599411,101.638290,101.014175,101.063820
100.599411,101.789963,101.014809,101.063927
100.599731,101.929459,101.014603,101.062981
100.599731,102.055191,101.015549,101.062851
100.599083,102.167068,101.016151,101.063057
100.600235,102.263710,101.016464,101.062920
100.600235,102.347092,101.015617,101.061630
100.600555,102.415993,101.015930,101.061844
100.600883,102.472450,101.016563,101.062050
100.601700,102.523727,101.015717,101.061913
100.601059,102.577354,101.015030,101.061272
100.600418,102.636734,101.015022,101.061485
100.600418,102.701050,101.014534,101.061722
100.600731,102.762001,101.013687,101.061447
100.600418,102.816910,101.013680,101.061325
100.601234,102.862625,101.012833,101.061188
100.600594,102.905655,101.013786,101.061722
100.599617,102.947189,101.013748,101.061935
100.599617,102.983719,101.012924,101.062004
100.598976,103.016846,101.014175,101.061401
100.598328,103.049500,101.014793,101.060799
100.598801,103.085060,101.014786,101.060997
100.598465,103.120262,101.014427,101.061234
100.598152,103.151268,101.015060,101.059616
100.598648,103.189926,101.014732,101.059822
100.598000,103.209816,101.014656,101.059685
100.598000,103.240479,101.014969,101.059555
100.598183,103.282089,101.015282,101.059425
100.598183,103.321548,101.015244,101.059624
100.598183,103.344131,101.016350,101.059830
100.598679,103.353600,101.015511,101.060715
100.598679,103.361206,101.016937,101.061256
100.598038,103.372704,101.016930,101.061127
100.598541,103.387878,101.017242,101.061661
100.598541,103.398361,101.016563,101.061195
100.598541,103.396866,101.017044,101.059944
100.598541,103.386093,101.016388,101.059799
100.598213,103.368935,101.016022,101.059677
100.599045,103.351463,101.015701,101.059883
100.598717,103.331802,101.016495,101.059738
100.598068,103.233688,101.016457,101.059608
100.598572,102.718216,101.016129,101.059479
100.597275,102.315643,101.015152,101.060020
100.596306,102.013138,101.014793,101.060226
100.596481,101.785965,101.013832,101.060562
100.597633,101.614761,101.014450,101.060295
100.596985,101.486649,101.014732,101.060844
100.597816,101.390480,101.014725,101.060371
100.597488,101.317673,101.014359,101.060608
100.597954,101.264511,101.014839,101.060814
100.597313,101.223831,101.014671,101.061691
100.597488,101.194077,101.014023,101.063728
100.597488,101.171196,101.013977,101.065292
100.597984,101.154221,101.015091,101.065826
100.598808,101.141937,101.014763,101.065216
100.597847,101.131836,101.014397,101.066238
100.598991,101.125137,101.014709,101.065765
100.599167,101.119247,101.014381,101.065964
100.598846,101.114700,101.014847,101.065842
100.599342,101.110657,101.014175,101.066040
100.599838,101.109482,101.013840,101.065567
100.599197,101.107460,101.014000,101.066582
100.599380,101.104935,101.014435,101.065979
100.599052,101.103432,101.014427,101.065872
100.599556,101.101730,101.014420,101.066078
100.599411,101.101219,101.013748,101.066292
100.598770,101.101059,101.014206,101.065475
100.599236,101.100388,101.015007,101.065346
100.598907,101.100395,101.014359,101.065201
100.598770,101.099533,101.013680,101.064056
100.598938,101.099548,101.014473,101.064255
100.598938,101.100227,101.014458,101.063789
100.599113,101.099701,101.014091,101.063309
100.599113,101.100723,101.014572,101.063179
100.598465,101.099556,101.014236,101.063049
100.598976,101.099533,101.013565,101.063728
100.598648,101.098709,101.014030,101.063927
100.598976,101.099045,101.014023,101.063797
100.599144,101.098854,101.014175,101.063354
100.599800,101.099030,101.014137,101.063217
100.599472,101.100052,101.014923,101.063766
100.600296,101.099861,101.015396,101.064438
100.600296,101.100372,101.015396,101.064308
100.600945,101.100861,101.015823,101.063362
100.600624,101.101372,101.015503,101.063698
100.600624,101.101891,101.014366,101.063095
100.600624,101.101364,101.014481,101.064110
100.600624,101.100868,101.013840,101.064445
100.600296,101.100677,101.012863,101.063980
100.599976,101.102036,101.012352,101.063835
100.599976,101.101028,101.011703,101.063705
100.599648,101.100510,101.011055,101.063568
100.599327,101.100357,101.010857,101.063438
100.599976,101.099487,101.010490,101.062965
100.599976,101.099663,101.010971,101.063202
100.599648,101.099167,101.012398,101.063202
100.599976,101.098305,101.013313,101.063065
100.599976,101.098488,101.013145,101.062927
100.599976,101.098625,101.013306,101.062462
100.600296,101.098434,101.014732,101.063133
100.600624,101.098282,101.015358,101.062668
100.600296,101.098251,101.015633,101.062187
100.600624,101.097763,101.016106,101.062866
100.601265,101.098770,101.016579,101.062393
100.601913,101.100594,101.016739,101.061584
100.605331,101.098755,101.016373,101.061584
100.615211,101.098770,101.016525,101.060776
100.641258,101.098236,101.016678,101.061111
100.684128,101.098244,101.017792,101.060638
100.745415,101.098587,101.018578,101.060165
100.816780,101.097382,101.018219,101.060844
100.892693,101.097214,101.018364,101.060371
100.968788,101.096054,101.017403,101.061050
101.043449,101.095863,101.017525,101.060913
101.112946,101.095703,101.018311,101.060776
101.177101,101.094833,101.019905,101.060333
101.234970,101.095512,101.018303,101.061020
101.283493,101.095352,101.018776,101.060883
101.326012,101.095329,101.018089,101.060539
101.364204,101.095169,101.017929,101.059731
101.397034,101.095840,101.017754,101.059258
101.433792,101.094978,101.017746,101.060608
101.473152,101.095322,101.017868,101.060471
101.509926,101.094833,101.017700,101.059662
101.544289,101.095139,101.017380,101.061020
101.575104,101.094299,101.017212,101.061226
101.601425,101.094978,101.017357,101.061562
101.622849,101.095619,101.016357,101.061432
101.640579,101.095123,101.016190,101.060623
101.655197,101.094620,101.016663,101.061157
101.671959,101.094604,101.015984,101.061836
101.690155,101.095612,101.016136,101.061356
101.709656,101.095619,101.016289,101.061905
101.726883,101.095085,101.014999,101.062241
101.741524,101.095764,101.015152,101.062920
101.754349,101.094925,101.015594,101.062416
101.770004,101.096283,101.015747,101.061600
101.787376,101.095581,101.015099,101.062279
101.804939,101.095924,101.015251,101.061844
101.818741,101.095757,101.015373,101.061699
101.828018,101.096733,101.015533,101.062386
101.836319,101.096237,101.015038,101.061569
101.847160,101.096909,101.015839,101.061440
101.862419,101.097214,101.015984,101.061302
101.880592,101.096687,101.016136,101.061638
101.894066,101.097366,101.015625,101.061508
101.901360,101.097336,101.015457,101.060692
101.905716,101.097343,101.015610,101.061378
101.910126,101.097008,101.016403,101.061234
101.919708,101.097687,101.015915,101.060768
101.931351,101.097992,101.016037,101.060631
101.941566,101.097321,101.016510,101.060966
101.945122,101.098335,101.016510,101.060493
101.941658,101.098671,101.016342,101.059677
101.934616,101.097977,101.016495,101.059891
101.925995,101.097641,101.015701,101.059891
101.918625,101.098320,101.015007,101.059746
101.912918,101.098991,101.015968,101.059647
101.845642,101.098961,101.016121,101.060661
101.538376,101.097961,101.015633,101.061211
101.303421,101.096786,101.015953,101.061546
