Channel_0,Channel_1,Channel_2,Channel_3
100.090157,100.653008,102.487320,100.770767
100.089508,100.652672,103.826599,100.772453
100.089508,100.652672,105.535934,100.774147
100.089188,100.653679,107.659668,100.774826
100.088860,100.655685,110.110977,100.776649
100.088539,100.656693,112.775429,100.776985
100.090012,100.657028,115.364502,100.778130
100.090324,100.658035,117.798874,100.777794
100.090652,100.657867,120.023949,100.778267
100.090324,100.658203,121.989151,100.777931
100.090652,100.659378,123.646194,100.777596
100.090652,100.660378,124.906212,100.778397
100.089188,100.661049,125.660423,100.779213
100.089508,100.661385,125.904221,100.779312
100.090981,100.661720,125.581642,100.778633
100.090981,100.662056,124.680664,100.778633
100.091293,100.661217,123.210205,100.778297
100.090477,100.661888,121.377968,100.779106
100.090477,100.662392,119.395248,100.778763
100.091125,100.661385,117.392418,100.778908
100.091125,100.660713,115.411789,100.778229
100.091629,100.660378,113.489487,100.779037
100.091942,100.660378,111.764847,100.779037
100.092270,100.660240,110.372879,100.779175
100.092911,100.658897,109.359718,100.778152
100.093246,100.657898,108.645241,100.778290
100.092743,100.656891,108.141418,100.777611
100.092743,100.656219,107.784119,100.777740
100.092422,100.655884,107.542542,100.777069
100.093063,100.656219,107.445908,100.777542
100.092743,100.655884,107.508804,100.778008
100.092743,100.655548,107.736839,100.777672
100.093063,100.655548,108.188965,100.777809
100.093391,100.655548,109.043251,100.777122
100.093391,100.656219,110.384422,100.777122
100.093391,100.656219,111.961533,100.777809
100.093712,100.657227,113.904884,100.777809
100.093063,100.658234,116.395325,100.777809
100.092743,100.658569,119.168045,100.778618
100.092422,100.658897,121.882736,100.778618
100.092422,100.658569,124.589027,100.779419
100.092743,100.658569,127.332191,100.779419
100.092743,100.658569,129.816116,100.779221
100.092743,100.658569,131.809860,100.778542
100.093063,100.658897,133.376266,100.779350
100.093063,100.659233,134.530426,100.777870
100.093712,100.660072,135.319122,100.778671
100.093536,100.660408,135.765808,100.778336
100.093712,100.660408,135.962738,100.779457
100.093391,100.659569,135.966507,100.779121
100.093712,100.659233,135.756027,100.778770
100.093712,100.659904,135.469818,100.779587
100.093216,100.659233,135.133713,100.779251
100.093712,100.659233,134.774750,100.779587
100.092888,100.659569,134.415054,100.780052
100.094040,100.659233,134.073883,100.779716
100.094681,100.659904,133.689301,100.779037
100.094040,100.660576,133.198715,100.778831
100.093391,100.661079,132.586929,100.778496
100.094040,100.660744,131.728363,100.778969
100.093712,100.661079,130.432404,100.779099
100.093391,100.661079,128.705902,100.778763
100.093712,100.660240,126.858215,100.778427
100.093391,100.661079,125.102951,100.779099
100.093391,100.659569,123.481613,100.778091
100.093712,100.660240,121.933334,100.778091
100.094360,100.659904,120.430115,100.777756
100.094681,100.659569,119.028954,100.778564
100.094681,100.659233,117.813637,100.779030
100.094360,100.659233,116.807274,100.779030
100.094360,100.659233,115.951767,100.779373
100.093857,100.659401,115.189964,100.779846
100.094681,100.660072,114.448486,100.779846
100.094040,100.659073,113.693459,100.779846
100.094040,100.659073,112.925552,100.779846
100.093391,100.659073,112.189438,100.779846
100.093712,100.658401,111.472389,100.779297
100.093712,100.657730,110.720360,100.779770
100.094360,100.656723,109.899185,100.780106
100.093857,100.655716,109.045128,100.779434
100.093536,100.655045,108.234337,100.779099
100.093712,100.654373,107.498878,100.778549
100.093712,100.653366,106.784897,100.778214
100.092575,100.653030,106.119034,100.777870
100.092575,100.652367,105.494064,100.778000
100.093712,100.651695,104.895386,100.777664
100.092575,100.650688,104.304810,100.776993
100.092888,100.649353,103.757385,100.776649
100.092888,100.649681,103.289429,100.776649
100.093216,100.650017,102.868080,100.776649
100.092575,100.648849,102.462723,100.776993
100.093216,100.648849,102.100426,100.779152
100.093216,100.647507,101.811783,100.779015
100.093536,100.646835,101.584961,100.779495
100.094193,100.645836,101.409904,100.777794
100.094193,100.645668,101.280113,100.774078
100.093857,100.646660,101.177231,100.772484
100.094193,100.648514,101.101578,100.772148
100.094193,100.647675,101.045364,100.771263
100.094505,100.647675,101.000465,100.769913
100.094193,100.645836,100.967659,100.768898
100.094193,100.646164,100.941856,100.768219
100.094193,100.646339,100.921799,100.769363
100.093857,100.645500,100.907982,100.768555
100.094193,100.646164,100.896515,100.768692
100.094193,100.646164,100.888084,100.768356
100.094833,100.645836,100.880440,100.768021
100.095154,100.646164,100.874702,100.768021
100.094017,100.646835,100.869614,100.768822
